Pathway,Pathway_ID,Community_ID,Community_Size,Overlap_Size,Pathway_Coverage_%,Community_Coverage_%,P_Value,Overlapping_Genes
C0025521,285,152,40,1,6.25,2.5,0.02928917253398894,5826
C0025521,285,23,47,1,6.25,2.127659574468085,0.03433134735695871,3704
C0025521,285,219,49,1,6.25,2.0408163265306123,0.03576745250981829,9719
C0025521,285,501,53,1,6.25,1.8867924528301887,0.0386336581503397,7941
C0025521,285,124,57,1,6.25,1.7543859649122806,0.04149187492932441,6513
C0025521,285,49,64,1,6.25,1.5625,0.04647459358783282,1719
C0025521,285,162,66,1,6.25,1.5151515151515151,0.047893760992970255,3953
C0025521,285,278,67,1,6.25,1.4925373134328357,0.04860260189493444,4594
C0025521,285,267,68,1,6.25,1.4705882352941175,0.04931094802660876,7167
C0344388,286,460,31,2,5.714285714285714,6.451612903225806,0.0011561098859644745,"7168, 7171"
C0344388,286,430,39,2,5.714285714285714,5.128205128205128,0.0018273733149890604,"578, 572"
C0344388,286,9,16,1,2.857142857142857,6.25,0.025672519196862816,8997
C0344388,286,216,18,1,2.857142857142857,5.555555555555555,0.028836211500272352,2972
C0344388,286,283,29,1,2.857142857142857,3.4482758620689653,0.04605894222030006,55604
C0344388,286,303,29,1,2.857142857142857,3.4482758620689653,0.04605894222030006,57551
C0344388,286,342,29,1,2.857142857142857,3.4482758620689653,0.04605894222030006,144406
C0021841,287,430,39,2,18.181818181818183,5.128205128205128,0.00017361245527080659,"596, 581"
C0021841,287,326,97,2,18.181818181818183,2.0618556701030926,0.0010734039287409684,"5578, 5580"
C0021841,287,0,20,1,9.090909090909092,5.0,0.01016063726465248,324
C0021841,287,468,41,1,9.090909090909092,2.4390243902439024,0.02072821744160751,1026
C0021841,287,35,59,1,9.090909090909092,1.694915254237288,0.029704397459168124,1499
C0021841,287,458,64,1,9.090909090909092,1.5625,0.03218447137137948,1027
C0021841,287,11,65,1,9.090909090909092,1.5384615384615385,0.03267979407248751,7507
C2607914,288,132,24,1,6.25,4.166666666666666,0.0176713672497525,23274
C2607914,288,284,28,1,6.25,3.571428571428571,0.020587977363310105,2302
C2607914,288,43,42,1,6.25,2.380952380952381,0.030732306739268626,63976
C2607914,288,23,47,1,6.25,2.127659574468085,0.03433134735695871,955
C1271104,289,492,39,2,3.225806451612903,5.128205128205128,0.0056317483053458335,"4036, 55333"
C1271104,289,269,45,2,3.225806451612903,4.444444444444445,0.007441464802086406,"54986, 3010"
C1271104,289,369,59,2,3.225806451612903,3.389830508474576,0.012534067235420254,"4883, 2982"
C1271104,289,169,73,2,3.225806451612903,2.73972602739726,0.018763700655939304,"4978, 1012"
C1271104,289,274,211,3,4.838709677419355,1.4218009478672986,0.02291186001552193,"2242, 1445, 2887"
C1271104,289,498,13,1,1.6129032258064515,7.6923076923076925,0.03676084917922774,10129
C1271104,289,10,15,1,1.6129032258064515,6.666666666666667,0.04229707979654288,55553
C0242383,290,510,23,2,4.761904761904762,8.695652173913043,0.0009135257654956858,"3426, 3075"
C0242383,290,136,29,2,4.761904761904762,6.896551724137931,0.0014551567051028383,"7148, 7422"
C0242383,290,135,36,2,4.761904761904762,5.555555555555555,0.0022385903076101383,"348, 5654"
C0242383,290,372,176,3,7.142857142857142,1.7045454545454544,0.004861821535137925,"629, 717, 718"
C0242383,290,214,5,1,2.380952380952381,20.0,0.009704626413248707,81579
C0242383,290,98,91,2,4.761904761904762,2.197802197802198,0.013600010024634205,"735, 1071"
C0242383,290,453,16,1,2.380952380952381,6.25,0.030732306739268626,55013
C0242383,290,111,19,1,2.380952380952381,5.263157894736842,0.03639106961010451,6103
C0242383,290,467,19,1,2.380952380952381,5.263157894736842,0.03639106961010451,7936
C0242383,290,37,20,1,2.380952380952381,5.0,0.0382701472903151,2444
C0242383,290,288,25,1,2.380952380952381,4.0,0.04761201037382968,114902
C0242383,290,110,26,1,2.380952380952381,3.8461538461538463,0.04946972426776887,24
C0007193,291,460,31,4,8.51063829787234,12.903225806451612,5.975754627906767e-07,"4624, 4625, 7139, 7134"
C0007193,291,238,46,3,6.382978723404255,6.521739130434782,0.00013805797545091557,"84665, 7273, 4607"
C0007193,291,310,31,2,4.25531914893617,6.451612903225806,0.002077999480430316,"70, 137735"
C0007193,291,141,147,3,6.382978723404255,2.0408163265306123,0.004044750962815395,"153, 6331, 1756"
C0007193,291,165,50,2,4.25531914893617,4.0,0.005332092241457277,"5664, 5663"
C0007193,291,255,58,2,4.25531914893617,3.4482758620689653,0.007115914618012869,"6648, 2876"
C0007193,291,35,59,2,4.25531914893617,3.389830508474576,0.0073554257138597375,"1824, 1832"
C0007193,291,369,59,2,4.25531914893617,3.389830508474576,0.0073554257138597375,"4878, 4879"
C0007193,291,448,10,1,2.127659574468085,10.0,0.02159445546573483,1956
C0007193,291,384,15,1,2.127659574468085,6.666666666666667,0.032219859723824365,1674
C0007193,291,57,17,1,2.127659574468085,5.88235294117647,0.036438325987209086,150094
C0007193,291,275,19,1,2.127659574468085,5.263157894736842,0.04063879389950456,3757
C0007193,291,227,20,1,2.127659574468085,5.0,0.042732301963703805,4000
C0007193,291,449,20,1,2.127659574468085,5.0,0.042732301963703805,64651
C3160731,292,492,39,2,4.878048780487805,5.128205128205128,0.0025012212787504733,"4035, 4324"
C3160731,292,235,76,2,4.878048780487805,2.631578947368421,0.009202594115685622,"3360, 2122"
C3160731,292,113,14,1,2.4390243902439024,7.142857142857142,0.026308229435767525,79807
C0080178,293,190,28,2,18.181818181818183,7.142857142857142,8.883506685548983e-05,"5130, 1119"
C0080178,293,232,10,1,9.090909090909092,10.0,0.005092110269309897,5110
C0080178,293,394,24,1,9.090909090909092,4.166666666666666,0.012181466787721838,25828
C0080178,293,345,31,1,9.090909090909092,3.225806451612903,0.015708895642477603,1072
C0080178,293,212,39,1,9.090909090909092,2.564102564102564,0.019726218566256292,5077
C0080178,293,206,82,1,9.090909090909092,1.2195121951219512,0.041065096971841304,2263
C0080178,293,98,91,1,9.090909090909092,1.098901098901099,0.04547757156867407,5444
C0080178,293,285,96,1,9.090909090909092,1.0416666666666665,0.047920962904237245,6347
C0007194,294,460,31,2,9.523809523809524,6.451612903225806,0.00041318685436454917,"4624, 7139"
C0007194,294,348,7,1,4.761904761904762,14.285714285714285,0.00680017784422788,4635
C0007194,294,432,21,1,4.761904761904762,4.761904761904762,0.02026864073835164,4609
C0007194,294,246,22,1,4.761904761904762,4.545454545454546,0.021223987996175475,4633
C0007194,294,177,26,1,4.761904761904762,3.8461538461538463,0.025036512345021723,7157
C0007194,294,337,26,1,4.761904761904762,3.8461538461538463,0.025036512345021723,3329
C0007194,294,148,36,1,4.761904761904762,2.7777777777777777,0.0345060435780664,9997
C0007194,294,492,39,1,4.761904761904762,2.564102564102564,0.037329778815345084,3630
C0007194,294,238,46,1,4.761904761904762,2.1739130434782608,0.04388793924600606,4607
C0007194,294,356,47,1,4.761904761904762,2.127659574468085,0.044821338589404035,3315
C0007194,294,424,49,1,4.761904761904762,2.0408163265306123,0.04668553441844935,2548
C0007194,294,252,52,1,4.761904761904762,1.9230769230769231,0.049475332507592874,5443
C0752166,295,31,21,9,40.909090909090914,42.857142857142854,5.252058948737311e-23,"582, 583, 123016, 585, 27241, 55212, 129880, 54585, 79738"
C0752166,295,428,85,3,13.636363636363635,3.5294117647058822,8.63072791002954e-05,"54903, 8195, 166379"
C0752166,295,132,24,2,9.090909090909092,8.333333333333332,0.0002706981237970479,"92482, 84100"
C0752166,295,420,24,1,4.545454545454546,4.166666666666666,0.02422065599088576,11020
C0752166,295,385,32,1,4.545454545454546,3.125,0.0321690154155136,4867
C0752166,295,164,36,1,4.545454545454546,2.7777777777777777,0.03611998221250125,26160
C0752166,295,366,38,1,4.545454545454546,2.631578947368421,0.03808968751520294,10806
C0022548,296,345,31,3,8.571428571428571,9.67741935483871,1.7082253639363744e-05,"4282, 3956, 822"
C0022548,296,372,176,4,11.428571428571429,2.272727272727273,0.00018449652360191714,"1281, 2266, 1277, 1289"
C0022548,296,255,58,2,5.714285714285714,3.4482758620689653,0.00399845406764889,"7001, 5052"
C0022548,296,10,15,1,2.857142857142857,6.666666666666667,0.024086920934524515,2495
C0022548,296,276,21,1,2.857142857142857,4.761904761904762,0.03356304682978209,1192
C0022548,296,413,23,1,2.857142857142857,4.3478260869565215,0.03670184616565834,6280
C0022548,296,190,28,1,2.857142857142857,3.571428571428571,0.04450558142090073,1381
C0022548,296,361,29,1,2.857142857142857,3.4482758620689653,0.04605894222030006,6275
C0022548,296,460,31,1,2.857142857142857,3.225806451612903,0.0491583077321676,7168
C0025202,297,32,65,5,2.450980392156863,7.6923076923076925,0.0003765208860983664,"673, 5605, 9610, 5909, 4893"
C0025202,297,274,211,8,3.9215686274509802,3.7914691943127963,0.000929924558917001,"6850, 5800, 2057, 3820, 6098, 1493, 9846, 1437"
C0025202,297,161,39,3,1.4705882352941175,7.6923076923076925,0.00594004238031495,"126129, 2194, 57678"
C0025202,297,252,52,3,1.4705882352941175,5.769230769230769,0.013134325414008156,"434, 5443, 4157"
C0025202,297,398,21,2,0.9803921568627451,9.523809523809524,0.016627554259349163,"26227, 51151"
C0025202,297,87,22,2,0.9803921568627451,9.090909090909092,0.01817769176573475,"5080, 30062"
C0025202,297,324,24,2,0.9803921568627451,8.333333333333332,0.021452480401421944,"3456, 356"
C0025202,297,338,24,2,0.9803921568627451,8.333333333333332,0.021452480401421944,"3440, 3442"
C0025202,297,268,77,3,1.4705882352941175,3.896103896103896,0.03665725522521918,"79068, 10397, 823"
C0025202,297,496,87,3,1.4705882352941175,3.4482758620689653,0.049643734480506664,"3558, 3238, 116071"
C3809874,298,274,211,3,14.285714285714285,1.4218009478672986,0.001079519259777861,"2322, 5156, 613"
C3809874,298,418,94,2,9.523809523809524,2.127659574468085,0.0037430816321587955,"6929, 861"
C3809874,298,185,22,1,4.761904761904762,4.545454545454546,0.021223987996175475,10320
C3809874,298,132,24,1,4.761904761904762,4.166666666666666,0.023132021542381715,5305
C3809874,298,177,26,1,4.761904761904762,3.8461538461538463,0.025036512345021723,7157
C3809874,298,106,48,1,4.761904761904762,2.083333333333333,0.04575387005800572,1029
C3809874,298,118,51,1,4.761904761904762,1.9607843137254901,0.0485462648782077,4299
C0032285,299,285,96,16,34.04255319148936,16.666666666666664,8.63993415606496e-27,"3553, 6369, 6374, 2919, 6347, 5196, 729230, 1230, 6351, 2833, 6354, 10803, 6355, 6356, 6361, 6363"
C0032285,299,301,70,4,8.51063829787234,5.714285714285714,1.636309696430136e-05,"7850, 1235, 6364, 3554"
C0032285,299,274,211,5,10.638297872340425,2.3696682464454977,9.407310552055932e-05,"3560, 3596, 3565, 3572, 1437"
C0032285,299,423,99,3,6.382978723404255,3.0303030303030303,0.00131572977298539,"834, 7132, 7124"
C0032285,299,173,15,1,2.127659574468085,6.666666666666667,0.032219859723824365,196
C0032285,299,453,16,1,2.127659574468085,6.25,0.03433134735695871,3605
C0032285,299,231,21,1,2.127659574468085,4.761904761904762,0.044821338589404035,23
C0032285,299,380,22,1,2.127659574468085,4.545454545454546,0.046905913119785626,7133
C0032285,299,471,22,1,2.127659574468085,4.545454545454546,0.046905913119785626,23411
C0033805,300,234,70,3,27.27272727272727,4.285714285714286,5.310426881166822e-06,"6337, 6338, 6340"
C0033805,300,494,40,2,18.181818181818183,5.0,0.0001826990832617842,"26249, 65125"
C0033805,300,450,32,1,9.090909090909092,3.125,0.016211878182100983,65266
C0027708,301,231,21,1,6.25,4.761904761904762,0.015478568242388472,1653
C0027708,301,368,26,1,6.25,3.8461538461538463,0.01913068861768153,4810
C0027708,301,136,29,1,6.25,3.4482758620689653,0.02131586032871432,11010
C0027708,301,297,30,1,6.25,3.3333333333333335,0.022043236129287543,7428
C0027708,301,389,31,1,6.25,3.225806451612903,0.022770105094862464,255738
C0027708,301,47,39,1,6.25,2.564102564102564,0.028566850273759374,3481
C0027708,301,161,39,1,6.25,2.564102564102564,0.028566850273759374,6948
C0027708,301,336,56,1,6.25,1.7857142857142856,0.040778068552729994,11281
C0027708,301,35,59,1,6.25,1.694915254237288,0.04291799399346388,1499
C0027708,301,54,61,1,6.25,1.639344262295082,0.04434212363320425,283120
C0027708,301,308,61,1,6.25,1.639344262295082,0.04434212363320425,675
C0027708,301,332,68,1,6.25,1.4705882352941175,0.04931094802660876,129563
C1838951,302,499,105,11,78.57142857142857,10.476190476190476,7.675847095325978e-24,"4704, 4705, 4722, 374291, 4724, 4695, 4536, 4537, 4540, 4541, 55967"
C1838951,302,148,36,1,7.142857142857142,2.7777777777777777,0.023134677896685333,91942
C1140680,303,34,17,1,6.666666666666667,5.88235294117647,0.011767827918736385,672
C1140680,303,61,17,1,6.666666666666667,5.88235294117647,0.011767827918736385,29086
C1140680,303,215,25,1,6.666666666666667,4.0,0.017260790103291155,8631
C1140680,303,292,42,1,6.666666666666667,2.380952380952381,0.028838853571038364,92421
C1140680,303,62,51,1,6.666666666666667,1.9607843137254901,0.03491675133572806,25976
C1140680,303,118,51,1,6.666666666666667,1.9607843137254901,0.03491675133572806,8028
C1140680,303,35,59,1,6.666666666666667,1.694915254237288,0.040289504566736495,1499
C1140680,303,308,61,1,6.666666666666667,1.639344262295082,0.04162832397497725,675
C1140680,303,11,65,1,6.666666666666667,1.5384615384615385,0.044300734893644195,83990
C1140680,303,169,73,1,6.666666666666667,1.36986301369863,0.04962470408479567,4978
C0031511,304,119,87,4,25.0,4.597701149425287,4.339928323896449e-07,"1312, 4129, 4128, 1644"
C0031511,304,386,42,2,12.5,4.761904761904762,0.0004370560475843827,"5979, 2668"
C0031511,304,278,67,2,12.5,2.9850746268656714,0.0011102614633335054,"6392, 6390"
C0031511,304,225,11,1,6.25,9.090909090909092,0.008136050157101735,1113
C0031511,304,339,23,1,6.25,4.3478260869565215,0.016940943505724074,4149
C0031511,304,297,30,1,6.25,3.3333333333333335,0.022043236129287543,7428
C0031511,304,323,50,1,6.25,2.0,0.036484754014367425,4763
C0031511,304,501,53,1,6.25,1.8867924528301887,0.0386336581503397,1621
C1336708,305,434,19,1,4.166666666666666,5.263157894736842,0.020951259809360114,8888
C1336708,305,469,19,1,4.166666666666666,5.263157894736842,0.020951259809360114,1618
C1336708,305,449,20,1,4.166666666666666,5.0,0.022042223211931163,81848
C1336708,305,488,21,1,4.166666666666666,4.761904761904762,0.023132021542381715,4254
C1336708,305,480,22,1,4.166666666666666,4.545454545454546,0.02422065599088576,1761
C1336708,305,245,27,1,4.166666666666666,3.7037037037037033,0.029646411579114938,7371
C1336708,305,303,29,1,4.166666666666666,3.4482758620689653,0.03180860816706902,6794
C1336708,305,364,291,2,8.333333333333332,0.6872852233676976,0.04123441027096563,"6928, 5307"
C1336708,305,322,38,1,4.166666666666666,2.631578947368421,0.041481485918182626,1062
C1336708,305,430,39,1,4.166666666666666,2.564102564102564,0.042550515349752994,578
C0020619,306,202,139,3,21.428571428571427,2.158273381294964,9.065301369957319e-05,"2488, 1082, 3972"
C0020619,306,180,35,2,14.285714285714285,5.714285714285714,0.00023020393419975507,"6866, 6870"
C0020619,306,347,66,2,14.285714285714285,3.0303030303030303,0.0008204048693167935,"1586, 1588"
C0020619,306,465,30,1,7.142857142857142,3.3333333333333335,0.01931373840462566,5617
C0020619,306,264,35,1,7.142857142857142,2.857142857142857,0.022498816147129532,5424
C0020619,306,162,66,1,7.142857142857142,1.5151515151515151,0.04203288348286697,3953
C0020619,306,267,68,1,7.142857142857142,1.4705882352941175,0.043280613518040904,3952
C0026650,307,293,39,3,14.285714285714285,7.6923076923076925,7.118726678049056e-06,"79042, 283989, 80746"
C0026650,307,202,139,3,14.285714285714285,2.158273381294964,0.00032045647074971926,"2348, 1813, 1268"
C0026650,307,123,32,2,9.523809523809524,6.25,0.0004404739434493194,"1812, 1814"
C0026650,307,273,4,1,4.761904761904762,25.0,0.003891226231756739,10911
C0026650,307,256,18,1,4.761904761904762,5.555555555555555,0.01739726762204124,43
C0026650,307,471,22,1,4.761904761904762,4.545454545454546,0.021223987996175475,1392
C0026650,307,374,28,1,4.761904761904762,3.571428571428571,0.02693746665376947,6323
C0026650,307,361,29,1,4.761904761904762,3.4482758620689653,0.02788661957310021,23237
C0026650,307,131,30,1,4.761904761904762,3.3333333333333335,0.0288348907078533,3064
C0026650,307,350,35,1,4.761904761904762,2.857142857142857,0.03356304682978209,10367
C0026650,307,92,41,1,4.761904761904762,2.4390243902439024,0.03920789752975901,3084
C1261473,308,177,26,1,7.6923076923076925,3.8461538461538463,0.015570699232345888,7157
C1261473,308,313,27,1,7.6923076923076925,3.7037037037037033,0.01616507854171281,2950
C1261473,308,401,33,1,7.6923076923076925,3.0303030303030303,0.019724403348457813,3458
C1261473,308,212,39,1,7.6923076923076925,2.564102564102564,0.023271838429959234,5077
C1261473,308,430,39,1,7.6923076923076925,2.564102564102564,0.023271838429959234,4170
C1261473,308,386,42,1,7.6923076923076925,2.380952380952381,0.025041108708132344,6657
C1261473,308,165,50,1,7.6923076923076925,2.0,0.029744709941246863,55534
C1261473,308,323,50,1,7.6923076923076925,2.0,0.029744709941246863,4763
C1261473,308,156,57,1,7.6923076923076925,1.7543859649122806,0.03384316898965285,23532
C1261473,308,505,57,1,7.6923076923076925,1.7543859649122806,0.03384316898965285,6597
C1261473,308,206,82,1,7.6923076923076925,1.2195121951219512,0.048350425982539504,5290
C0024232,309,202,139,2,14.285714285714285,1.4388489208633095,0.0035703459204055182,"4489, 7253"
C0024232,309,229,14,1,7.142857142857142,7.142857142857142,0.009056611967736784,51129
C0024232,309,208,33,1,7.142857142857142,3.0303030303030303,0.021225939492604706,6774
C0024232,309,269,45,1,7.142857142857142,2.2222222222222223,0.02884017484945256,2810
C0024232,309,319,47,1,7.142857142857142,2.127659574468085,0.030103853648601988,301
C0024232,309,255,58,1,7.142857142857142,1.7241379310344827,0.03702683759213226,6648
C0024232,309,500,58,1,7.142857142857142,1.7241379310344827,0.03702683759213226,6462
C0020615,310,47,39,1,10.0,2.564102564102564,0.017948708919803068,3481
C0020615,310,492,39,1,10.0,2.564102564102564,0.017948708919803068,3630
C0020615,310,255,58,1,10.0,1.7241379310344827,0.02658746775931236,6648
C0020615,310,49,64,1,10.0,1.5625,0.029301252368808546,5265
C0020615,310,347,66,1,10.0,1.5151515151515151,0.030204332908984208,6927
C0020615,310,268,77,1,10.0,1.2987012987012987,0.035157773431351534,2936
C0020615,310,143,96,1,10.0,1.0416666666666665,0.043660108512311765,775
C0020615,310,285,96,1,10.0,1.0416666666666665,0.043660108512311765,3553
C0020615,310,423,99,1,10.0,1.0101010101010102,0.044996400670389104,7124
C0002895,311,500,58,2,20.0,3.4482758620689653,0.0003157474847847362,"3240, 3043"
C0002895,311,348,7,1,10.0,14.285714285714285,0.003243140307714915,7412
C0002895,311,275,19,1,10.0,5.263157894736842,0.008780792561604425,790
C0002895,311,334,48,1,10.0,2.083333333333333,0.02204931624887491,53335
C0002895,311,416,50,1,10.0,2.0,0.022958466904445227,8131
C0002895,311,369,59,1,10.0,1.694915254237288,0.027040238833427755,4879
C0002895,311,278,67,1,10.0,1.4925373134328357,0.030655589559252235,1723
C0002895,311,267,68,1,10.0,1.4705882352941175,0.03110665722348711,7372
C0002895,311,423,99,1,10.0,1.0101010101010102,0.044996400670389104,7124
C0238288,312,440,1,1,7.6923076923076925,100.0,0.0006030523727791437,22947
C0238288,312,285,96,2,15.384615384615385,2.083333333333333,0.0014826782249060765,"176, 4060"
C0238288,312,372,176,2,15.384615384615385,1.1363636363636365,0.004872967768051211,"1281, 1634"
C0238288,312,76,20,1,7.6923076923076925,5.0,0.011997456916317858,3304
C0238288,312,313,27,1,7.6923076923076925,3.7037037037037033,0.01616507854171281,2953
C0238288,312,389,31,1,7.6923076923076925,3.225806451612903,0.018539284628106806,3308
C0238288,312,321,35,1,7.6923076923076925,2.857142857142857,0.020908200989063118,23347
C0238288,312,468,41,1,7.6923076923076925,2.4390243902439024,0.024451680926576545,1026
C0238288,312,219,49,1,7.6923076923076925,2.0408163265306123,0.029157907486221796,2006
C1527249,313,504,1,1,2.7777777777777777,100.0,0.0016699911861576286,745
C1527249,313,35,59,2,5.555555555555555,3.389830508474576,0.004370087669123739,"1499, 999"
C1527249,313,458,64,2,5.555555555555555,3.125,0.005122231982599603,"81928, 894"
C1527249,313,104,19,1,2.7777777777777777,5.263157894736842,0.03127028049560966,259217
C1527249,313,394,24,1,2.7777777777777777,4.166666666666666,0.03933999440739695,64359
C1527249,313,284,28,1,2.7777777777777777,3.571428571428571,0.045748674243139095,85415
C1527249,313,362,30,1,2.7777777777777777,3.3333333333333335,0.048937407794367234,6926
C0004153,314,285,96,4,7.2727272727272725,4.166666666666666,0.00010583628046878311,"4312, 6347, 6348, 6351"
C0004153,314,135,36,2,3.6363636363636362,5.555555555555555,0.003808768278702842,"348, 4846"
C0004153,314,255,58,2,3.6363636363636362,3.4482758620689653,0.00964190103771686,"6648, 6647"
C0004153,314,348,7,1,1.8181818181818181,14.285714285714285,0.017725956057838017,7412
C0004153,314,496,87,2,3.6363636363636362,2.2988505747126435,0.02081934878204273,"241, 3569"
C0004153,314,475,94,2,3.6363636363636362,2.127659574468085,0.024051910885309627,"337, 7274"
C0004153,314,143,96,2,3.6363636363636362,2.083333333333333,0.025011038722194658,"240, 3269"
C0004153,314,381,11,1,1.8181818181818181,9.090909090909092,0.027716180040210064,2099
C0004153,314,173,15,1,1.8181818181818181,6.666666666666667,0.03760662730005322,196
C0004153,314,249,16,1,1.8181818181818181,6.25,0.04006376384719354,1401
C0004153,314,341,18,1,1.8181818181818181,5.555555555555555,0.04495957309842322,2944
C0004153,314,76,20,1,1.8181818181818181,5.0,0.04983086475003013,3304
C0004096,315,285,96,6,5.3097345132743365,6.25,1.1466258416355976e-05,"3553, 7078, 6347, 6352, 6356, 4319"
C0004096,315,369,59,3,2.6548672566371683,5.084745762711865,0.003683206916929023,"5144, 108, 5142"
C0004096,315,274,211,5,4.424778761061947,2.3696682464454977,0.005119537911450779,"3560, 3596, 3565, 10451, 2549"
C0004096,315,185,22,2,1.7699115044247788,9.090909090909092,0.005874818562707709,"22806, 64375"
C0004096,315,301,70,3,2.6548672566371683,4.285714285714286,0.0059492344936579915,"7096, 929, 3557"
C0004096,315,492,39,2,1.7699115044247788,5.128205128205128,0.017786731367299902,"7356, 3119"
C0004096,315,252,52,2,1.7699115044247788,3.8461538461538463,0.030460918167096295,"1906, 94103"
C0004096,315,405,52,2,1.7699115044247788,3.8461538461538463,0.030460918167096295,"5592, 23108"
C0004096,315,501,53,2,1.7699115044247788,3.7735849056603774,0.03154898725217849,"30009, 7941"
C0004096,315,378,55,2,1.7699115044247788,3.6363636363636362,0.03377053914978125,"384, 383"
C0004096,315,149,56,2,1.7699115044247788,3.571428571428571,0.03490365110539692,"3123, 3371"
C0004096,315,255,58,2,1.7699115044247788,3.4482758620689653,0.037213631101964705,"6647, 847"
C0949658,316,460,31,5,21.73913043478261,16.129032258064516,1.448008776461001e-10,"7168, 23171, 7139, 4624, 4625"
C0949658,316,238,46,2,8.695652173913043,4.3478260869565215,0.001095296072846885,"4607, 27063"
C0949658,316,475,94,2,8.695652173913043,2.127659574468085,0.004484057422606853,"859, 57158"
C0949658,316,425,137,2,8.695652173913043,1.4598540145985401,0.009295057350704863,"91624, 1829"
C0949658,316,384,15,1,4.3478260869565215,6.666666666666667,0.015890227473409898,1674
C0949658,316,517,16,1,4.3478260869565215,6.25,0.016940943505724074,4565
C0949658,316,275,19,1,4.3478260869565215,5.263157894736842,0.020086657157088572,9992
C0949658,316,246,22,1,4.3478260869565215,4.545454545454546,0.02322274107975706,4633
C0949658,316,413,23,1,4.3478260869565215,4.3478260869565215,0.024265967314034555,3920
C0949658,316,179,31,1,4.3478260869565215,3.225806451612903,0.03257349551123034,88
C0949658,316,356,47,1,4.3478260869565215,2.127659574468085,0.04898603487893911,1410
C0037286,317,150,54,3,6.122448979591836,5.555555555555555,0.00025230991286419535,"3848, 3858, 3872"
C0037286,317,496,87,2,4.081632653061225,2.2988505747126435,0.016745779555091607,"1050, 4780"
C0037286,317,423,99,2,4.081632653061225,2.0202020202020203,0.021343775164007248,"841, 843"
C0037286,317,481,110,2,4.081632653061225,1.8181818181818181,0.025964919306186225,"3713, 4014"
C0037286,317,246,22,1,2.0408163265306123,4.545454545454546,0.04885457271773875,2709
C0036572,318,202,139,6,6.25,4.316546762589928,3.7140222553157916e-05,"2784, 1268, 1813, 3350, 3351, 51738"
C0036572,318,326,97,4,4.166666666666666,4.123711340206185,0.0009323643206942229,"5066, 4842, 5580, 1103"
C0036572,318,427,27,2,2.083333333333333,7.4074074074074066,0.006407077994612813,"627, 4803"
C0036572,318,179,31,2,2.083333333333333,6.451612903225806,0.008390594386831507,"147, 135"
C0036572,318,123,32,2,2.083333333333333,6.25,0.008924198824338083,"1812, 1814"
C0036572,318,125,40,2,2.083333333333333,5.0,0.0137144965466047,"6752, 6750"
C0036572,318,19,130,3,3.125,2.307692307692308,0.020386816940038237,"1139, 348980, 885"
C0036572,318,218,56,2,2.083333333333333,3.571428571428571,0.025863311492875747,"6505, 183"
C0036572,318,312,56,2,2.083333333333333,3.571428571428571,0.025863311492875747,"7200, 5020"
C0036572,318,255,58,2,2.083333333333333,3.4482758620689653,0.027602844484565365,"6648, 847"
C0036572,318,90,65,2,2.083333333333333,3.076923076923077,0.03404627349411583,"7249, 7779"
C0036572,318,70,160,3,3.125,1.875,0.03473011482196624,"1136, 1137, 1143"
C0036572,318,169,73,2,2.083333333333333,2.73972602739726,0.042047862654421626,"57468, 6854"
C0002395,319,135,36,4,2.3952095808383236,11.11111111111111,0.0001686636220229543,"642, 2, 348, 4846"
C0002395,319,47,39,4,2.3952095808383236,10.256410256410255,0.00023129256317949243,"3481, 7018, 3077, 3479"
C0002395,319,430,39,3,1.7964071856287425,7.6923076923076925,0.003400785884946929,"581, 54205, 596"
C0002395,319,165,50,3,1.7964071856287425,6.0,0.006854848875837734,"5664, 23385, 5663"
C0002395,319,337,26,2,1.1976047904191618,7.6923076923076925,0.017163278341115105,"56776, 323"
C0002395,319,239,75,3,1.7964071856287425,4.0,0.02053057901043764,"161, 3482, 6653"
C0002395,319,38,35,2,1.1976047904191618,5.714285714285714,0.03003185901741998,"5697, 4852"
C0002395,319,138,39,2,1.1976047904191618,5.128205128205128,0.036659439640731636,"27328, 64478"
C0002395,319,492,39,2,1.1976047904191618,5.128205128205128,0.036659439640731636,"5649, 3630"
C0002395,319,461,46,2,1.1976047904191618,4.3478260869565215,0.04944717014684161,"10347, 10659"
C0567312,320,78,10,1,4.761904761904762,10.0,0.00970103780199039,84446
C0567312,320,61,17,1,4.761904761904762,5.88235294117647,0.016438363519623054,51720
C0567312,320,329,21,1,4.761904761904762,4.761904761904762,0.02026864073835164,5428
C0567312,320,87,22,1,4.761904761904762,4.545454545454546,0.021223987996175475,9874
C0567312,320,134,32,1,4.761904761904762,3.125,0.03072879073607239,3839
C0567312,320,401,33,1,4.761904761904762,3.0303030303030303,0.03167442118413478,54971
C0567312,320,264,35,1,4.761904761904762,2.857142857142857,0.03356304682978209,5557
C0567312,320,426,36,1,4.761904761904762,2.7777777777777777,0.0345060435780664,81550
C0567312,320,429,43,1,4.761904761904762,2.3255813953488373,0.04108252629101781,113510
C0567312,320,106,48,1,4.761904761904762,2.083333333333333,0.04575387005800572,84515
C0567312,320,219,49,1,4.761904761904762,2.0408163265306123,0.04668553441844935,7916
C0567312,320,323,50,1,4.761904761904762,2.0,0.047616332436731496,54933
C0027672,321,11,65,10,20.833333333333336,15.384615384615385,1.798629251718156e-16,"4292, 4361, 4683, 2956, 5395, 4436, 4595, 83990, 472, 10111"
